departamento,provincia,distrito,C_CODI_AGRUPOL,AGRUPACION,TOTAL_VOTOS,POR_VALIDOS,POR_EMITIDOS,NOMBREe_CANDIDATO,updated,avance
APURIMAC,CHINCHEROS,COCHARCAS,00000007,FUERZA POPULAR,224,22.355,20.759999999999998,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,CHINCHEROS,ANCO-HUALLO,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,5032,86.194,82.424,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,CHINCHEROS,ANCO-HUALLO,00000007,FUERZA POPULAR,806,13.806000000000001,13.202,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,CHINCHEROS,HUACCANA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,2986,86.80199999999999,83.037,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,CHINCHEROS,HUACCANA,00000007,FUERZA POPULAR,454,13.197999999999999,12.625,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,CHINCHEROS,URANMARCA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1107,78.73400000000001,74.196,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,CHINCHEROS,URANMARCA,00000007,FUERZA POPULAR,299,21.266,20.04,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,CHINCHEROS,RANRACANCHA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1827,93.692,89.91100000000002,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,CHINCHEROS,RANRACANCHA,00000007,FUERZA POPULAR,123,6.308,6.053,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,CHINCHEROS,ROCCHACC,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1175,87.818,81.93900000000001,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,CHINCHEROS,ROCCHACC,00000007,FUERZA POPULAR,163,12.182,11.367,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,CHINCHEROS,EL PORVENIR,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,568,71.357,66.27799999999999,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,CHINCHEROS,EL PORVENIR,00000007,FUERZA POPULAR,228,28.643,26.604000000000003,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,CHINCHEROS,LOS CHANKAS,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,566,92.63499999999999,89.699,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
APURIMAC,CHINCHEROS,LOS CHANKAS,00000007,FUERZA POPULAR,45,7.364999999999999,7.132,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,AREQUIPA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,20401,41.370999999999995,38.991,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,AREQUIPA,00000007,FUERZA POPULAR,28911,58.629000000000005,55.255,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,CAYMA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,36730,62.939,59.25,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,CAYMA,00000007,FUERZA POPULAR,21628,37.061,34.888,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,CERRO COLORADO,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,73393,68.929,65.09,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,CERRO COLORADO,00000007,FUERZA POPULAR,33083,31.071,29.34,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,CHARACATO,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,4786,69.71600000000001,65.17799999999998,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,CHARACATO,00000007,FUERZA POPULAR,2079,30.284,28.313000000000002,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,CHIGUATA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,2352,86.66199999999999,82.87499999999999,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,CHIGUATA,00000007,FUERZA POPULAR,362,13.338,12.755,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,LA JOYA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,15796,85.19,81.402,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,LA JOYA,00000007,FUERZA POPULAR,2746,14.81,14.151,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,MIRAFLORES,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,23110,59.737,56.092000000000006,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,MIRAFLORES,00000007,FUERZA POPULAR,15576,40.263000000000005,37.806,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,MOLLEBAYA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1668,79.504,76.51400000000001,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,MOLLEBAYA,00000007,FUERZA POPULAR,430,20.496,19.724999999999998,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,PAUCARPATA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,59410,67.722,63.583,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,PAUCARPATA,00000007,FUERZA POPULAR,28316,32.278000000000006,30.305,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,POCSI,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,579,81.206,77.614,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,POCSI,00000007,FUERZA POPULAR,134,18.794,17.961999999999996,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,POLOBAYA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,781,86.203,83.619,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,POLOBAYA,00000007,FUERZA POPULAR,125,13.796999999999999,13.383000000000001,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,QUEQUEÑA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,966,78.21900000000001,74.365,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,QUEQUEÑA,00000007,FUERZA POPULAR,269,21.781,20.708,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,SABANDIA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,2082,64.498,60.382999999999996,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,SABANDIA,00000007,FUERZA POPULAR,1146,35.502,33.237,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,SACHACA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,9845,53.69500000000001,50.458999999999996,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,SACHACA,00000007,FUERZA POPULAR,8490,46.305,43.513999999999996,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,SAN JUAN DE SIGUAS,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,507,76.818,72.74000000000001,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,SAN JUAN DE SIGUAS,00000007,FUERZA POPULAR,153,23.182,21.951,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,SAN JUAN DE TARUCANI,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,918,93.198,88.61,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,SAN JUAN DE TARUCANI,00000007,FUERZA POPULAR,67,6.802,6.467,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,SANTA ISABEL DE SIGUAS,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,369,73.506,71.512,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,SANTA ISABEL DE SIGUAS,00000007,FUERZA POPULAR,133,26.494,25.775,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,SANTA RITA DE SIGUAS,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,3551,87.227,82.543,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,SANTA RITA DE SIGUAS,00000007,FUERZA POPULAR,520,12.773,12.087,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,SOCABAYA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,27744,66.41300000000001,62.244,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,SOCABAYA,00000007,FUERZA POPULAR,14031,33.586999999999996,31.479,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,TIABAYA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,8421,70.146,66.85499999999999,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,TIABAYA,00000007,FUERZA POPULAR,3584,29.854000000000003,28.453,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,UCHUMAYO,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,7378,69.67599999999999,66.12899999999999,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,UCHUMAYO,00000007,FUERZA POPULAR,3211,30.324,28.779999999999998,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,VITOR,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1571,78.315,75.024,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,VITOR,00000007,FUERZA POPULAR,435,21.685,20.774,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,YANAHUARA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,6198,29.175,27.751,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,YANAHUARA,00000007,FUERZA POPULAR,15046,70.82499999999999,67.368,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,YARABAMBA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1210,65.976,62.629000000000005,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,YARABAMBA,00000007,FUERZA POPULAR,624,34.024,32.29800000000001,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,YURA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,13994,83.10499999999999,79.084,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,YURA,00000007,FUERZA POPULAR,2845,16.895,16.078,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,MARIANO MELGAR,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,24938,63.721000000000004,59.905,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,MARIANO MELGAR,00000007,FUERZA POPULAR,14198,36.279,34.106,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,JACOBO HUNTER,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,22873,70.821,66.258,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,JACOBO HUNTER,00000007,FUERZA POPULAR,9424,29.179000000000002,27.299,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,34359,64.67499999999998,60.797000000000004,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,00000007,FUERZA POPULAR,18767,35.325,33.208000000000006,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,24269,47.858,44.836,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,00000007,FUERZA POPULAR,26441,52.142,48.849,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,CHIVAY,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,2929,86.91400000000002,82.998,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,CHIVAY,00000007,FUERZA POPULAR,441,13.086,12.496,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,ACHOMA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,595,90.15199999999999,85.983,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,ACHOMA,00000007,FUERZA POPULAR,65,9.847999999999999,9.393,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,CABANACONDE,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1039,84.13,80.91900000000001,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,CABANACONDE,00000007,FUERZA POPULAR,196,15.870000000000001,15.265,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,CAYLLOMA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1581,92.402,88.225,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,CAYLLOMA,00000007,FUERZA POPULAR,130,7.598,7.254,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,CALLALLI,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1022,91.41300000000001,88.02799999999999,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,CALLALLI,00000007,FUERZA POPULAR,96,8.587,8.269,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,COPORAQUE,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,604,90.149,86.286,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,COPORAQUE,00000007,FUERZA POPULAR,66,9.851,9.429,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,HUAMBO,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,366,86.118,82.24700000000001,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,HUAMBO,00000007,FUERZA POPULAR,59,13.882000000000001,13.258,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,HUANCA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,744,88.361,85.12599999999999,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,HUANCA,00000007,FUERZA POPULAR,98,11.639,11.213,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,ICHUPAMPA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,461,92.94400000000002,89.34100000000001,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,ICHUPAMPA,00000007,FUERZA POPULAR,35,7.056,6.783,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,LARI,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,575,84.80799999999999,80.758,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,LARI,00000007,FUERZA POPULAR,103,15.192,14.466000000000001,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,LLUTA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,479,86.77499999999999,81.74100000000001,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,LLUTA,00000007,FUERZA POPULAR,73,13.225,12.457,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,MACA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,427,79.516,75.57499999999999,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,MACA,00000007,FUERZA POPULAR,110,20.483999999999998,19.468999999999998,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,MADRIGAL,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,404,89.381,83.992,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,MADRIGAL,00000007,FUERZA POPULAR,48,10.619,9.979000000000001,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,SAN ANTONIO DE CHUCA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,553,86.67699999999999,81.20400000000001,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,SAN ANTONIO DE CHUCA,00000007,FUERZA POPULAR,85,13.323,12.482000000000001,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,SIBAYO,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,468,90.52199999999999,86.029,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,SIBAYO,00000007,FUERZA POPULAR,49,9.478,9.007,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,TAPAY,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,266,80.606,76.657,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,TAPAY,00000007,FUERZA POPULAR,64,19.394000000000002,18.444,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,TISCO,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,767,91.856,87.258,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,TISCO,00000007,FUERZA POPULAR,68,8.143999999999998,7.736000000000001,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,TUTI,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,454,92.46400000000001,86.807,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,TUTI,00000007,FUERZA POPULAR,37,7.5360000000000005,7.075,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,YANQUE,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1291,90.98,86.29700000000001,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,YANQUE,00000007,FUERZA POPULAR,128,9.02,8.556000000000001,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,MAJES,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,31854,85.03,81.192,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAYLLOMA,MAJES,00000007,FUERZA POPULAR,5608,14.97,14.293999999999999,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAMANA,CAMANA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,4310,45.924,42.864,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAMANA,CAMANA,00000007,FUERZA POPULAR,5075,54.076,50.472,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAMANA,JOSE MARIA QUIMPER,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1530,55.818999999999996,52.849999999999994,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAMANA,JOSE MARIA QUIMPER,00000007,FUERZA POPULAR,1211,44.181,41.830999999999996,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1800,81.301,79.752,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL,00000007,FUERZA POPULAR,414,18.699,18.343,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAMANA,MARISCAL CACERES,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,2940,69.553,66.09700000000001,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAMANA,MARISCAL CACERES,00000007,FUERZA POPULAR,1287,30.447,28.934,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAMANA,NICOLAS DE PIEROLA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,2582,59.79600000000001,56.412,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAMANA,NICOLAS DE PIEROLA,00000007,FUERZA POPULAR,1736,40.204,37.929,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAMANA,OCOÑA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,1219,52.885,48.936,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAMANA,OCOÑA,00000007,FUERZA POPULAR,1086,47.115,43.597,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAMANA,QUILCA,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,392,60.400999999999996,58.42,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAMANA,QUILCA,00000007,FUERZA POPULAR,257,39.599000000000004,38.300999999999995,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAMANA,SAMUEL PASTOR,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,5850,65.13799999999999,61.346,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CAMANA,SAMUEL PASTOR,00000007,FUERZA POPULAR,3131,34.862,32.833,KEIKO SOFIA FUJIMORI HIGUCHI,2021-06-08T00:54:00Z,94.10199999999999
AREQUIPA,CARAVELI,CARAVELI,00000014,PARTIDO POLITICO NACIONAL PERU LIBRE,724,39.671,37.513,JOSE PEDRO CASTILLO TERRONES,2021-06-08T00:54:00Z,94.10199999999999
